source,pattern_label,pattern_iri,match_label,url,details
github,WinstonPartWhole,http://daselab.org/WinstonPartWhole,nd-crane/Drawio-experiments,https://github.com/nd-crane/Drawio-experiments/blob/9eaa62a9952429a728c0648cf582ac2e1e3dad7e/MODL/WinstonPartWhole/ContextualizedPartWhole.owl,MODL/WinstonPartWhole/ContextualizedPartWhole.owl
github,WinstonPartWhole,http://daselab.org/WinstonPartWhole,nd-crane/Drawio-experiments,https://github.com/nd-crane/Drawio-experiments/blob/9eaa62a9952429a728c0648cf582ac2e1e3dad7e/MODL/WinstonPartWhole/WinstonPartWhole.owl,MODL/WinstonPartWhole/WinstonPartWhole.owl
github,WinstonPartWhole,http://daselab.org/WinstonPartWhole,landrs-toolkit/landrs-drone-TOAST,https://github.com/landrs-toolkit/landrs-drone-TOAST/blob/b5fe46fa15f272f5d1b48deeeb632b456ffe9f67/ttl/base.ttl,ttl/base.ttl
github,WinstonPartWhole,http://daselab.org/WinstonPartWhole,landrs-toolkit/LANDRS-o,https://github.com/landrs-toolkit/LANDRS-o/blob/7d613a1280e9bc4768a65ffcb397f4356f68e9ac/ontology-inf.ttl,ontology-inf.ttl
github,WinstonPartWhole,http://daselab.org/WinstonPartWhole,landrs-toolkit/landrsOntTest,https://github.com/landrs-toolkit/landrsOntTest/blob/f847a49907896ef998bf20f7b5b4335694bf09ab/ontology.ttl,ontology.ttl
github,WinstonPartWhole,http://daselab.org/WinstonPartWhole,landrs-toolkit/landrs-fuseki,https://github.com/landrs-toolkit/landrs-fuseki/blob/69f1a37562ddea7bb32bdffbe82287382e0d5556/base.ttl,base.ttl
github,WinstonPartWhole,http://daselab.org/WinstonPartWhole,landrs-toolkit/LANDRS-o,https://github.com/landrs-toolkit/LANDRS-o/blob/7d613a1280e9bc4768a65ffcb397f4356f68e9ac/ontology.ttl,ontology.ttl
github,WinstonPartWhole,http://daselab.org/WinstonPartWhole,landrs-toolkit/landrs-drone-TOAST,https://github.com/landrs-toolkit/landrs-drone-TOAST/blob/b5fe46fa15f272f5d1b48deeeb632b456ffe9f67/tests/test_data/base.ttl,tests/test_data/base.ttl
github,ObjectWithStates,http://delicias.dia.fi.upm.es/ontologies/ObjectWithStates.owl,feup-infolab/ontologies-database,https://github.com/feup-infolab/ontologies-database/blob/c4c00316cbf23ae2b038e01569e9435e56a538bd/downloaded/httpdeliciasdiafiupmesontologiesObjectWithStatesowl.owl,downloaded/httpdeliciasdiafiupmesontologiesObjectWithStatesowl.owl
github,ObjectWithStates,http://delicias.dia.fi.upm.es/ontologies/ObjectWithStates.owl,linked-solutions/prefix.cc-harvest,https://github.com/linked-solutions/prefix.cc-harvest/blob/25430052dd21910fb4ba82720807df2dfdab51ab/ioto.ttl,ioto.ttl
github,ObjectWithStates,http://delicias.dia.fi.upm.es/ontologies/ObjectWithStates.owl,oeg-upm/AstreaRun,https://github.com/oeg-upm/AstreaRun/blob/bdbc0612c803636be9fe8c68f649fe3cf181369c/Shapes/%3Chttp:delicias.dia.fi.upm.esontologiesObjectWithStates.owl%3Eshape.ttl,Shapes/<http:delicias.dia.fi.upm.esontologiesObjectWithStates.owl>shape.ttl
github,ObjectWithStates,http://delicias.dia.fi.upm.es/ontologies/ObjectWithStates.owl,Scaseco/jenax,https://github.com/Scaseco/jenax/blob/351db3bb43e3f0a5f1fe02a84f217d2106770f07/jenax-resources-parent/jenax-resources-prefixes/src/main/resources/rdf-prefixes/prefix.cc.2019-12-17.ttl,jenax-resources-parent/jenax-resources-prefixes/src/main/resources/rdf-prefixes/prefix.cc.2019-12-17.ttl
github,ObjectWithStates,http://delicias.dia.fi.upm.es/ontologies/ObjectWithStates.owl,oeg-upm/AstreaRun,https://github.com/oeg-upm/AstreaRun/blob/bdbc0612c803636be9fe8c68f649fe3cf181369c/Shapes/%3Chttp:www.irit.frrecherchesMELODIontologiesSAN%3Eshape.ttl,Shapes/<http:www.irit.frrecherchesMELODIontologiesSAN>shape.ttl
github,ObjectWithStates,http://delicias.dia.fi.upm.es/ontologies/ObjectWithStates.owl,feup-infolab/ontologies-database,https://github.com/feup-infolab/ontologies-database/blob/c4c00316cbf23ae2b038e01569e9435e56a538bd/downloaded/httpdeliciasdiafiupmesontologiesObjectWithStatesowl.rdf,downloaded/httpdeliciasdiafiupmesontologiesObjectWithStatesowl.rdf
github,ObjectWithStates,http://delicias.dia.fi.upm.es/ontologies/ObjectWithStates.owl,feup-infolab/ontologies-database,https://github.com/feup-infolab/ontologies-database/blob/c4c00316cbf23ae2b038e01569e9435e56a538bd/downloaded/httpwwwiritfrrecherchesMELODIontologiesSAN.rdf,downloaded/httpwwwiritfrrecherchesMELODIontologiesSAN.rdf
github,ObjectWithStates,http://delicias.dia.fi.upm.es/ontologies/ObjectWithStates.owl,feup-infolab/ontologies-database,https://github.com/feup-infolab/ontologies-database/blob/c4c00316cbf23ae2b038e01569e9435e56a538bd/downloaded/httpwwwiritfrrecherchesMELODIontologiesIoT_O.rdf,downloaded/httpwwwiritfrrecherchesMELODIontologiesIoT_O.rdf
github,MaterialTransformationPattern,http://descartes-core.org/ontologies/mt/1.1/MaterialTransformationPattern,Vocamp/MaterialTransformation,https://github.com/Vocamp/MaterialTransformation/blob/56049e82587dab37ccbdaa9a3fa169e06426d258/owl/MaterialTransformationPattern.owl,owl/MaterialTransformationPattern.owl
github,MaterialTransformationPattern,http://descartes-core.org/ontologies/mt/1.1/MaterialTransformationPattern,LA3D/ammo,https://github.com/LA3D/ammo/blob/778c3cd2f57fa8c761a4a496937f06923cbe5997/modules/modl/MaterialTransformationPattern.ttl,modules/modl/MaterialTransformationPattern.ttl
github,mp-prop,http://example.org/mmd/matlprop/mp-prop,Kaljurand/owl-verbalizer,https://github.com/Kaljurand/owl-verbalizer/blob/cd5e939b32529dc0f6a23c55af7f2732067fb83f/examples/pizza.owl,examples/pizza.owl
github,mp-prop,http://example.org/mmd/matlprop/mp-prop,achiminator/TestOnto,https://github.com/achiminator/TestOnto/blob/1269da8a7da953218df9521cd79c934bd27bf56c/mpprobtest6.owl,mpprobtest6.owl
github,BornDigitalArchives_ODP,http://mklab.iti.gr/pericles/BornDigitalArchives_ODP,stlab-istc-cnr/conceptual-components,https://github.com/stlab-istc-cnr/conceptual-components/blob/e935c3cdc2a35aa09ebd92cadbfe593ef3a218f5/ch_catalogue/ontologies/inferred_ARCO_full125.ttl,ch_catalogue/ontologies/inferred_ARCO_full125.ttl
github,BornDigitalArchives_ODP,http://mklab.iti.gr/pericles/BornDigitalArchives_ODP,stlab-istc-cnr/conceptual-components,https://github.com/stlab-istc-cnr/conceptual-components/blob/e935c3cdc2a35aa09ebd92cadbfe593ef3a218f5/ch_catalogue/ontologies/inferred_ARCO_full124.ttl,ch_catalogue/ontologies/inferred_ARCO_full124.ttl
github,BornDigitalArchives_ODP,http://mklab.iti.gr/pericles/BornDigitalArchives_ODP,stlab-istc-cnr/conceptual-components,https://github.com/stlab-istc-cnr/conceptual-components/blob/e935c3cdc2a35aa09ebd92cadbfe593ef3a218f5/ch_catalogue/ontologies/inferred_ARCO_full123.ttl,ch_catalogue/ontologies/inferred_ARCO_full123.ttl
github,BornDigitalArchives_ODP,http://mklab.iti.gr/pericles/BornDigitalArchives_ODP,stlab-istc-cnr/conceptual-components,https://github.com/stlab-istc-cnr/conceptual-components/blob/e935c3cdc2a35aa09ebd92cadbfe593ef3a218f5/ch_catalogue/ontologies/inferred_ARCO_full353.ttl,ch_catalogue/ontologies/inferred_ARCO_full353.ttl
github,DigitalVideo_ODP,http://mklab.iti.gr/pericles/DigitalVideo_ODP,pericles-project/ontologies,https://github.com/pericles-project/ontologies/blob/06411b1af8b03ecc65e5610e20e9bf4ce7f8ed33/DigitalVideo_ODP.owl,DigitalVideo_ODP.owl
github,Policy_ODP,http://mklab.iti.gr/pericles/Policy_ODP,pericles-project/ontologies,https://github.com/pericles-project/ontologies/blob/06411b1af8b03ecc65e5610e20e9bf4ce7f8ed33/Policy_ODP.owl,Policy_ODP.owl
github,GCI-Innovation,http://ontology.eil.utoronto.ca/GCI/Innovation/GCI-Innovation.owl,taurenshaman/semantic-web,https://github.com/taurenshaman/semantic-web/blob/cee9e421eed3f31a602f82375fb92fb109d638b7/data/ontology.eil.utoronto.ca/GCI-Innovation.owl,data/ontology.eil.utoronto.ca/GCI-Innovation.owl
github,GCI-Innovation,http://ontology.eil.utoronto.ca/GCI/Innovation/GCI-Innovation.owl,taurenshaman/semantic-web,https://github.com/taurenshaman/semantic-web/blob/cee9e421eed3f31a602f82375fb92fb109d638b7/data/ontology.eil.utoronto.ca/Innovation-ISO%2037120%20Innovation%20Theme%20Indicators%20Definitions.owl,data/ontology.eil.utoronto.ca/Innovation-ISO 37120 Innovation Theme Indicators Definitions.owl
github,GCI-Innovation,http://ontology.eil.utoronto.ca/GCI/Innovation/GCI-Innovation.owl,taurenshaman/semantic-web,https://github.com/taurenshaman/semantic-web/blob/cee9e421eed3f31a602f82375fb92fb109d638b7/data/ontology.eil.utoronto.ca/City%20of%20Toronto%202013%20ISO%2037120%20Indicators/Innovation%20Theme%20Indicators/ISO37120_17_2013_TO.owl,data/ontology.eil.utoronto.ca/City of Toronto 2013 ISO 37120 Indicators/Innovation Theme Indicators/ISO37120_17_2013_TO.owl
github,GCI-Innovation,http://ontology.eil.utoronto.ca/GCI/Innovation/GCI-Innovation.owl,noorbakerally/SmartCityOntologies,https://github.com/noorbakerally/SmartCityOntologies/blob/0a208e77e368f4262264334975c10120f655c5c3/90_GCI-Innovation.owl,90_GCI-Innovation.owl
github,GCI-Innovation,http://ontology.eil.utoronto.ca/GCI/Innovation/GCI-Innovation.owl,donlindsay/semanticWeb,https://github.com/donlindsay/semanticWeb/blob/e6fc9fc1182404ef7844196411b554256f72b10b/data/ontology.eil.utoronto.ca/GCI-Innovation.owl,data/ontology.eil.utoronto.ca/GCI-Innovation.owl
github,GCI-Innovation,http://ontology.eil.utoronto.ca/GCI/Innovation/GCI-Innovation.owl,noorbakerally/SmartCityOntologies,https://github.com/noorbakerally/SmartCityOntologies/blob/0a208e77e368f4262264334975c10120f655c5c3/86_Innovation.owl,86_Innovation.owl
github,GCI-Innovation,http://ontology.eil.utoronto.ca/GCI/Innovation/GCI-Innovation.owl,donlindsay/semanticWeb,https://github.com/donlindsay/semanticWeb/blob/e6fc9fc1182404ef7844196411b554256f72b10b/data/ontology.eil.utoronto.ca/Innovation-ISO%2037120%20Innovation%20Theme%20Indicators%20Definitions.owl,data/ontology.eil.utoronto.ca/Innovation-ISO 37120 Innovation Theme Indicators Definitions.owl
github,GCI-Innovation,http://ontology.eil.utoronto.ca/GCI/Innovation/GCI-Innovation.owl,donlindsay/semanticWeb,https://github.com/donlindsay/semanticWeb/blob/e6fc9fc1182404ef7844196411b554256f72b10b/data/ontology.eil.utoronto.ca/City%20of%20Toronto%202013%20ISO%2037120%20Indicators/Innovation%20Theme%20Indicators/ISO37120_17_2013_TO.owl,data/ontology.eil.utoronto.ca/City of Toronto 2013 ISO 37120 Indicators/Innovation Theme Indicators/ISO37120_17_2013_TO.owl
github,GCI-Innovation,http://ontology.eil.utoronto.ca/GCI/Innovation/GCI-Innovation.owl,taurenshaman/semantic-web,https://github.com/taurenshaman/semantic-web/blob/cee9e421eed3f31a602f82375fb92fb109d638b7/data/ontology.eil.utoronto.ca/City%20of%20Toronto%202013%20ISO%2037120%20Indicators/Innovation%20Theme%20Indicators/ISO37120_17_2013_TO.rdf,data/ontology.eil.utoronto.ca/City of Toronto 2013 ISO 37120 Indicators/Innovation Theme Indicators/ISO37120_17_2013_TO.rdf
github,GCI-Innovation,http://ontology.eil.utoronto.ca/GCI/Innovation/GCI-Innovation.owl,donlindsay/semanticWeb,https://github.com/donlindsay/semanticWeb/blob/e6fc9fc1182404ef7844196411b554256f72b10b/data/ontology.eil.utoronto.ca/City%20of%20Toronto%202013%20ISO%2037120%20Indicators/Innovation%20Theme%20Indicators/ISO37120_17_2013_TO.rdf,data/ontology.eil.utoronto.ca/City of Toronto 2013 ISO 37120 Indicators/Innovation Theme Indicators/ISO37120_17_2013_TO.rdf
github,GCI-Innovation,http://ontology.eil.utoronto.ca/GCI/Innovation/GCI-Innovation.owl,noorbakerally/SmartCityOntologies,https://github.com/noorbakerally/SmartCityOntologies/blob/0a208e77e368f4262264334975c10120f655c5c3/catalog-v001.xml,catalog-v001.xml
github,detectorfinalstate,http://purl.org/net/detectorfinalstate/,Vocamp/DetectorFinalState,https://github.com/Vocamp/DetectorFinalState/blob/51612b61c1a54fcb43b5f1a7389bc81ffb5acf00/pattern/dectectorfinalstate.owl,pattern/dectectorfinalstate.owl
github,detectorfinalstate,http://purl.org/net/detectorfinalstate/,Vocamp/DetectorFinalState,https://github.com/Vocamp/DetectorFinalState/blob/51612b61c1a54fcb43b5f1a7389bc81ffb5acf00/pattern/dectectorfinalstate.ttl,pattern/dectectorfinalstate.ttl
github,detectorfinalstate,http://purl.org/net/detectorfinalstate/,Vocamp/DetectorFinalState,https://github.com/Vocamp/DetectorFinalState/blob/51612b61c1a54fcb43b5f1a7389bc81ffb5acf00/pattern/catalog-v001.xml,pattern/catalog-v001.xml
github,datamodel,http://readit-project.eu/ont/datamodel,eureadit/reading-experience-ontology,https://github.com/eureadit/reading-experience-ontology/blob/b3223e3d2053202f6ffc1b7030c5d14fe8934b27/old/v1.5/examples/example1.owl,old/v1.5/examples/example1.owl
github,datamodel,http://readit-project.eu/ont/datamodel,eureadit/reading-experience-ontology,https://github.com/eureadit/reading-experience-ontology/blob/b3223e3d2053202f6ffc1b7030c5d14fe8934b27/data-model-v2.owl,data-model-v2.owl
github,datamodel,http://readit-project.eu/ont/datamodel,eureadit/reading-experience-ontology,https://github.com/eureadit/reading-experience-ontology/blob/b3223e3d2053202f6ffc1b7030c5d14fe8934b27/old/v1.5/data-model-v1.5.owl,old/v1.5/data-model-v1.5.owl
github,datamodel,http://readit-project.eu/ont/datamodel,eureadit/reading-experience-ontology,https://github.com/eureadit/reading-experience-ontology/blob/b3223e3d2053202f6ffc1b7030c5d14fe8934b27/data-model-v1.8.owl,data-model-v1.8.owl
github,datamodel,http://readit-project.eu/ont/datamodel,eureadit/reading-experience-ontology,https://github.com/eureadit/reading-experience-ontology/blob/b3223e3d2053202f6ffc1b7030c5d14fe8934b27/old/v1.6/data-model-v1.6.owl,old/v1.6/data-model-v1.6.owl
github,datamodel,http://readit-project.eu/ont/datamodel,eureadit/reading-experience-ontology,https://github.com/eureadit/reading-experience-ontology/blob/b3223e3d2053202f6ffc1b7030c5d14fe8934b27/old/v1.5/examples/example2.owl,old/v1.5/examples/example2.owl
github,datamodel,http://readit-project.eu/ont/datamodel,eureadit/reading-experience-ontology,https://github.com/eureadit/reading-experience-ontology/blob/b3223e3d2053202f6ffc1b7030c5d14fe8934b27/OnToology/tests/example2.owl/documentation/ontology.ttl,OnToology/tests/example2.owl/documentation/ontology.ttl
github,datamodel,http://readit-project.eu/ont/datamodel,eureadit/reading-experience-ontology,https://github.com/eureadit/reading-experience-ontology/blob/b3223e3d2053202f6ffc1b7030c5d14fe8934b27/OnToology/tests/example1.owl/documentation/ontology.ttl,OnToology/tests/example1.owl/documentation/ontology.ttl
github,datamodel,http://readit-project.eu/ont/datamodel,eureadit/reading-experience-ontology,https://github.com/eureadit/reading-experience-ontology/blob/b3223e3d2053202f6ffc1b7030c5d14fe8934b27/OnToology/tests/example2.owl/documentation/ontology.xml,OnToology/tests/example2.owl/documentation/ontology.xml
github,datamodel,http://readit-project.eu/ont/datamodel,eureadit/reading-experience-ontology,https://github.com/eureadit/reading-experience-ontology/blob/b3223e3d2053202f6ffc1b7030c5d14fe8934b27/OnToology/tests/example1.owl/documentation/ontology.xml,OnToology/tests/example1.owl/documentation/ontology.xml
github,HazardousSituation,http://semantic.cs.put.poznan.pl/ontologies/oshdo/HazardousSituation,giorgiacrosilla/biasontology,https://github.com/giorgiacrosilla/biasontology/blob/7504290d51e1a91de15bf8e87ac61a229bee49fb/owl/NormalcyBias.owl,owl/NormalcyBias.owl
github,HazardousSituation,http://semantic.cs.put.poznan.pl/ontologies/oshdo/HazardousSituation,Vocamp/Hazard,https://github.com/Vocamp/Hazard/blob/9d7d6bb54c7682b25dda9827c92176dcbaad0436/pattern/HazardousSituation.owl,pattern/HazardousSituation.owl
github,HazardousSituation,http://semantic.cs.put.poznan.pl/ontologies/oshdo/HazardousSituation,giorgiacrosilla/biasontology,https://github.com/giorgiacrosilla/biasontology/blob/7504290d51e1a91de15bf8e87ac61a229bee49fb/owl/NormalcyBias.ttl,owl/NormalcyBias.ttl
github,event,http://w3id.org/daselab/onto/event,kracr/owl2gen,https://github.com/kracr/owl2gen/blob/007b2069ced961cad45e1ac5c0e12a6b376dc5c5/Academic-Conference-Event-DL.owl,Academic-Conference-Event-DL.owl
github,event,http://w3id.org/daselab/onto/event,aishaaijazahmad/ApplEDoc,https://github.com/aishaaijazahmad/ApplEDoc/blob/0208152787aa5747b225aa87e54038576e114b1d/apple.owl,apple.owl
github,event,http://w3id.org/daselab/onto/event,ollenurb/uni-dump,https://github.com/ollenurb/uni-dump/blob/3345db48e7f212ff8e33a657488c216220b6fe96/Projects/ModSem/ontology/PlantPathologyDetection.owl,Projects/ModSem/ontology/PlantPathologyDetection.owl
github,event,http://w3id.org/daselab/onto/event,kracr/applied-ethics-ontology,https://github.com/kracr/applied-ethics-ontology/blob/3d99b4b1df4ae33c1afb8c9ccfa15e99c0766fb5/ApplE%20Ontology/apple.owl,ApplE Ontology/apple.owl
github,event,http://w3id.org/daselab/onto/event,Lindany/OWLDatabaseRepository,https://github.com/Lindany/OWLDatabaseRepository/blob/6f1199472618016de71cd7a865ece236fd8aa197/event.owl,event.owl
github,event,http://w3id.org/daselab/onto/event,krisnadhi/krisnadhi.github.io,https://github.com/krisnadhi/krisnadhi.github.io/blob/4e966e77576f24ab74f2ea3b5d1eaead49f22128/onto/event.owl,onto/event.owl
github,event,http://w3id.org/daselab/onto/event,crcresearch/earth616_ontology,https://github.com/crcresearch/earth616_ontology/blob/092e5ddd30a958404971177b461fc2340d84d9b9/patterns/EventCore.ttl,patterns/EventCore.ttl
github,event,http://w3id.org/daselab/onto/event,Sarthak-100/Validating-Ontology-Characteristics,https://github.com/Sarthak-100/Validating-Ontology-Characteristics/blob/626218c5a39cfc53eabc619dfd7f43ba143e4553/inclass_onto.ttl,inclass_onto.ttl
github,event,http://w3id.org/daselab/onto/event,aishaaijazahmad/ApplEDoc,https://github.com/aishaaijazahmad/ApplEDoc/blob/0208152787aa5747b225aa87e54038576e114b1d/apple.ttl,apple.ttl
github,event,http://w3id.org/daselab/onto/event,Sarthak-100/Validating-Ontology-Characteristics,https://github.com/Sarthak-100/Validating-Ontology-Characteristics/blob/626218c5a39cfc53eabc619dfd7f43ba143e4553/inclass_ontology.ttl,inclass_ontology.ttl
github,event,http://w3id.org/daselab/onto/event,ollenurb/uni-dump,https://github.com/ollenurb/uni-dump/blob/3345db48e7f212ff8e33a657488c216220b6fe96/Projects/ModSem/ontology/event.rdf,Projects/ModSem/ontology/event.rdf
github,event,http://w3id.org/daselab/onto/event,Orange-OpenSource/noria-ontology,https://github.com/Orange-OpenSource/noria-ontology/blob/0f6a36a917e6df994510f66008eb3b5ca7cf8cee/docs/sota/dm-rdf/CorePatternForEvent/to-oops.xml,docs/sota/dm-rdf/CorePatternForEvent/to-oops.xml
github,event,http://w3id.org/daselab/onto/event,ollenurb/uni-dump,https://github.com/ollenurb/uni-dump/blob/3345db48e7f212ff8e33a657488c216220b6fe96/Projects/ModSem/ontology/catalog-v001.xml,Projects/ModSem/ontology/catalog-v001.xml
github,event,http://w3id.org/daselab/onto/event,Orange-OpenSource/noria-ontology,https://github.com/Orange-OpenSource/noria-ontology/blob/0f6a36a917e6df994510f66008eb3b5ca7cf8cee/docs/sota/dm-rdf/CorePatternForEvent/to-oops-generated.xml,docs/sota/dm-rdf/CorePatternForEvent/to-oops-generated.xml
github,spatiotemporalextent,http://w3id.org/daselab/onto/spatiotemporalextent,krisnadhi/krisnadhi.github.io,https://github.com/krisnadhi/krisnadhi.github.io/blob/4e966e77576f24ab74f2ea3b5d1eaead49f22128/onto/spatiotemporalextent.owl,onto/spatiotemporalextent.owl
github,spatiotemporalextent,http://w3id.org/daselab/onto/spatiotemporalextent,crcresearch/earth616_ontology,https://github.com/crcresearch/earth616_ontology/blob/092e5ddd30a958404971177b461fc2340d84d9b9/patterns/SpatioTemporalExtent.ttl,patterns/SpatioTemporalExtent.ttl
github,trajectory,http://w3id.org/daselab/onto/trajectory,kracr/applied-ethics-ontology,https://github.com/kracr/applied-ethics-ontology/blob/3d99b4b1df4ae33c1afb8c9ccfa15e99c0766fb5/ApplE%20Ontology/apple.owl,ApplE Ontology/apple.owl
github,trajectory,http://w3id.org/daselab/onto/trajectory,aishaaijazahmad/ApplEDoc,https://github.com/aishaaijazahmad/ApplEDoc/blob/0208152787aa5747b225aa87e54038576e114b1d/apple.owl,apple.owl
github,trajectory,http://w3id.org/daselab/onto/trajectory,krisnadhi/krisnadhi.github.io,https://github.com/krisnadhi/krisnadhi.github.io/blob/4e966e77576f24ab74f2ea3b5d1eaead49f22128/onto/trajectory.owl,onto/trajectory.owl
github,trajectory,http://w3id.org/daselab/onto/trajectory,krisnadhi/krisnadhi.github.io,https://github.com/krisnadhi/krisnadhi.github.io/blob/4e966e77576f24ab74f2ea3b5d1eaead49f22128/onto/spatiotemporalextent.owl,onto/spatiotemporalextent.owl
github,trajectory,http://w3id.org/daselab/onto/trajectory,w3c/sdw,https://github.com/w3c/sdw/blob/4622e383202a97d27b1f7d74993f293c94e64f0c/time-aggregates/rdf/examples/tagg-example-trajectory.ttl,time-aggregates/rdf/examples/tagg-example-trajectory.ttl
github,trajectory,http://w3id.org/daselab/onto/trajectory,crcresearch/earth616_ontology,https://github.com/crcresearch/earth616_ontology/blob/092e5ddd30a958404971177b461fc2340d84d9b9/patterns/SpatioTemporalExtent.ttl,patterns/SpatioTemporalExtent.ttl
github,trajectory,http://w3id.org/daselab/onto/trajectory,landrs-toolkit/landrsOntTest,https://github.com/landrs-toolkit/landrsOntTest/blob/f847a49907896ef998bf20f7b5b4335694bf09ab/flightControllerBoard/flightControllerBoard.ttl,flightControllerBoard/flightControllerBoard.ttl
github,trajectory,http://w3id.org/daselab/onto/trajectory,aishaaijazahmad/ApplEDoc,https://github.com/aishaaijazahmad/ApplEDoc/blob/0208152787aa5747b225aa87e54038576e114b1d/apple.ttl,apple.ttl
github,trajectory,http://w3id.org/daselab/onto/trajectory,landrs-toolkit/LANDRS-o,https://github.com/landrs-toolkit/LANDRS-o/blob/7d613a1280e9bc4768a65ffcb397f4356f68e9ac/examples/dronekg.ttl,examples/dronekg.ttl
github,trajectory,http://w3id.org/daselab/onto/trajectory,crcresearch/earth616_ontology,https://github.com/crcresearch/earth616_ontology/blob/092e5ddd30a958404971177b461fc2340d84d9b9/patterns/SemanticTrajectory.ttl,patterns/SemanticTrajectory.ttl
github,trajectory,http://w3id.org/daselab/onto/trajectory,landrs-toolkit/landrs-fuseki,https://github.com/landrs-toolkit/landrs-fuseki/blob/69f1a37562ddea7bb32bdffbe82287382e0d5556/base.ttl,base.ttl
github,trajectory,http://w3id.org/daselab/onto/trajectory,landrs-toolkit/LANDRS-o,https://github.com/landrs-toolkit/LANDRS-o/blob/7d613a1280e9bc4768a65ffcb397f4356f68e9ac/examples/trajectory/owltime-sosa-traj.ttl,examples/trajectory/owltime-sosa-traj.ttl
github,trajectory,http://w3id.org/daselab/onto/trajectory,landrs-toolkit/landrsOntTest,https://github.com/landrs-toolkit/landrsOntTest/blob/f847a49907896ef998bf20f7b5b4335694bf09ab/sensor/sensor.ttl,sensor/sensor.ttl
github,trajectory,http://w3id.org/daselab/onto/trajectory,landrs-toolkit/LANDRS-o,https://github.com/landrs-toolkit/LANDRS-o/blob/7d613a1280e9bc4768a65ffcb397f4356f68e9ac/examples/trajectory/owltime-traj.ttl,examples/trajectory/owltime-traj.ttl
github,trajectory,http://w3id.org/daselab/onto/trajectory,BGOOONZ-BLOG/MainBlogContent,https://github.com/BGOOONZ-BLOG/MainBlogContent/blob/4f0e147de6a634f41fdd263412e9bce2ce1a63e3/W3C/sdw/time-aggregates/rdf/examples/tagg-example-trajectory.ttl,W3C/sdw/time-aggregates/rdf/examples/tagg-example-trajectory.ttl
github,Provider,http://www.cenitmio.es/ontologies/Provider.owl,Orange-OpenSource/noria-ontology,https://github.com/Orange-OpenSource/noria-ontology/blob/0f6a36a917e6df994510f66008eb3b5ca7cf8cee/docs/sota/dm-rdf/mIO/to-oops.xml,docs/sota/dm-rdf/mIO/to-oops.xml
github,Provider,http://www.cenitmio.es/ontologies/Provider.owl,Orange-OpenSource/noria-ontology,https://github.com/Orange-OpenSource/noria-ontology/blob/0f6a36a917e6df994510f66008eb3b5ca7cf8cee/docs/sota/dm-rdf/mIO/from-oops-recursive.xml,docs/sota/dm-rdf/mIO/from-oops-recursive.xml
github,Provider,http://www.cenitmio.es/ontologies/Provider.owl,Orange-OpenSource/noria-ontology,https://github.com/Orange-OpenSource/noria-ontology/blob/0f6a36a917e6df994510f66008eb3b5ca7cf8cee/docs/sota/dm-rdf/mIO/to-oops-generated.xml,docs/sota/dm-rdf/mIO/to-oops-generated.xml
github,MaterialTransformationPattern,http://www.descartes-core.org/patterns/owl/MaterialTransformationPattern,Vocamp/MaterialTransformation,https://github.com/Vocamp/MaterialTransformation/blob/56049e82587dab37ccbdaa9a3fa169e06426d258/owl/MaterialTransformationPattern.owl,owl/MaterialTransformationPattern.owl
github,actingfor,http://www.ontologydesignpatterns.org/cp/owl/actingfor.owl,CLARIAH/vocab-registry-editor,https://github.com/CLARIAH/vocab-registry-editor/blob/3be87ee179d0ff78be2f7c9a869dd775ebf53696/data/apps/vocabs/profiles/clarin.eu:cr1:p_1653377925723/records/record-206.xml,data/apps/vocabs/profiles/clarin.eu:cr1:p_1653377925723/records/record-206.xml
github,agentrole,http://www.ontologydesignpatterns.org/cp/owl/agentrole.owl,taurenshaman/semantic-web,https://github.com/taurenshaman/semantic-web/blob/cee9e421eed3f31a602f82375fb92fb109d638b7/data/ontologydesignpatterns.org/agent%20role.owl,data/ontologydesignpatterns.org/agent role.owl
github,agentrole,http://www.ontologydesignpatterns.org/cp/owl/agentrole.owl,dersuchendee/Ontogenia,https://github.com/dersuchendee/Ontogenia/blob/1038183df98d98b58ef93eb8021a306c77ab236a/outputs/output_general_20231205_trial2.owl,outputs/output_general_20231205_trial2.owl
github,agentrole,http://www.ontologydesignpatterns.org/cp/owl/agentrole.owl,raysnto/goophub-backend,https://github.com/raysnto/goophub-backend/blob/9c3d659ce124a628eaebeb32cde8dca4140126ae/src/main/resources/_Describe%20Person_.owl,src/main/resources/_Describe Person_.owl
github,agentrole,http://www.ontologydesignpatterns.org/cp/owl/agentrole.owl,mjavadf/its-conspiracy,https://github.com/mjavadf/its-conspiracy/blob/fefe0b357de0471c9ca5cc53d0c6bc57b8f617d6/owl/business_and_industry.owl,owl/business_and_industry.owl
github,agentrole,http://www.ontologydesignpatterns.org/cp/owl/agentrole.owl,stlab-istc-cnr/conceptual-components,https://github.com/stlab-istc-cnr/conceptual-components/blob/e935c3cdc2a35aa09ebd92cadbfe593ef3a218f5/conceptual-components-extraction/corpora/CH/CH_dataset_asserted/POSTDATA_full.owl,conceptual-components-extraction/corpora/CH/CH_dataset_asserted/POSTDATA_full.owl
github,agentrole,http://www.ontologydesignpatterns.org/cp/owl/agentrole.owl,giorgiacrosilla/biasontology,https://github.com/giorgiacrosilla/biasontology/blob/7504290d51e1a91de15bf8e87ac61a229bee49fb/owl/MurphysLaw.owl,owl/MurphysLaw.owl
