source,pattern_label,pattern_iri,match_label,url,details
sparql,dul,http://www.ontologydesignpatterns.org/ont/dul/,https://lov.linkeddata.es/dataset/lov/vocabs/rsctx/versions/2017-01-17.n3,https://lov.linkeddata.es/dataset/lov/vocabs/rsctx/versions/2017-01-17.n3,owl:imports
sparql,dul,http://www.ontologydesignpatterns.org/ont/dul/,https://lov.linkeddata.es/dataset/lov/vocabs/bci/versions/2016-10-13.n3,https://lov.linkeddata.es/dataset/lov/vocabs/bci/versions/2016-10-13.n3,owl:imports
sparql,dul,http://www.ontologydesignpatterns.org/ont/dul/,https://lov.linkeddata.es/dataset/lov/vocabs/lmm1/versions/2010-02-09.n3,https://lov.linkeddata.es/dataset/lov/vocabs/lmm1/versions/2010-02-09.n3,owl:imports
sparql,dul,http://www.ontologydesignpatterns.org/ont/dul/,https://lov.linkeddata.es/dataset/lov/vocabs/icon/versions/2025-09-11.n3,https://lov.linkeddata.es/dataset/lov/vocabs/icon/versions/2025-09-11.n3,owl:imports
sparql,schemas,http://www.ontologydesignpatterns.org/schemas/,https://lov.linkeddata.es/dataset/lov/vocabs/tis/versions/2011-01-30.n3,https://lov.linkeddata.es/dataset/lov/vocabs/tis/versions/2011-01-30.n3,owl:imports
sparql,schemas,http://www.ontologydesignpatterns.org/schemas/,https://lov.linkeddata.es/dataset/lov/vocabs/situ/versions/2015-01-11.n3,https://lov.linkeddata.es/dataset/lov/vocabs/situ/versions/2015-01-11.n3,owl:imports
sparql,schemas,http://www.ontologydesignpatterns.org/schemas/,https://lov.linkeddata.es/dataset/lov/vocabs/tis/versions/2009-05-31.n3,https://lov.linkeddata.es/dataset/lov/vocabs/tis/versions/2009-05-31.n3,owl:imports
sparql,schemas,http://www.ontologydesignpatterns.org/schemas/,https://lov.linkeddata.es/dataset/lov/vocabs/tis/versions/2015-01-11.n3,https://lov.linkeddata.es/dataset/lov/vocabs/tis/versions/2015-01-11.n3,owl:imports
sparql,schemas,http://www.ontologydesignpatterns.org/schemas/,https://lov.linkeddata.es/dataset/lov/vocabs/odpart/versions/2011-01-30.n3,https://lov.linkeddata.es/dataset/lov/vocabs/odpart/versions/2011-01-30.n3,owl:imports
sparql,schemas,http://www.ontologydesignpatterns.org/schemas/,https://lov.linkeddata.es/dataset/lov/vocabs/seq/versions/2011-01-30.n3,https://lov.linkeddata.es/dataset/lov/vocabs/seq/versions/2011-01-30.n3,owl:imports
sparql,schemas,http://www.ontologydesignpatterns.org/schemas/,https://lov.linkeddata.es/dataset/lov/vocabs/ti/versions/2011-01-30.n3,https://lov.linkeddata.es/dataset/lov/vocabs/ti/versions/2011-01-30.n3,owl:imports
sparql,schemas,http://www.ontologydesignpatterns.org/schemas/,https://lov.linkeddata.es/dataset/lov/vocabs/infor/versions/2011-01-30.n3,https://lov.linkeddata.es/dataset/lov/vocabs/infor/versions/2011-01-30.n3,owl:imports
sparql,schemas,http://www.ontologydesignpatterns.org/schemas/,https://lov.linkeddata.es/dataset/lov/vocabs/obws/versions/2016-04-15.n3,https://lov.linkeddata.es/dataset/lov/vocabs/obws/versions/2016-04-15.n3,owl:imports
sparql,schemas,http://www.ontologydesignpatterns.org/schemas/,https://lov.linkeddata.es/dataset/lov/vocabs/situ/versions/2009-06-11.n3,https://lov.linkeddata.es/dataset/lov/vocabs/situ/versions/2009-06-11.n3,owl:imports
sparql,schemas,http://www.ontologydesignpatterns.org/schemas/,https://lov.linkeddata.es/dataset/lov/vocabs/situ/versions/2011-01-30.n3,https://lov.linkeddata.es/dataset/lov/vocabs/situ/versions/2011-01-30.n3,owl:imports
sparql,schemas,http://www.ontologydesignpatterns.org/schemas/,https://lov.linkeddata.es/dataset/lov/vocabs/ti/versions/2009-07-07.n3,https://lov.linkeddata.es/dataset/lov/vocabs/ti/versions/2009-07-07.n3,owl:imports
sparql,schemas,http://www.ontologydesignpatterns.org/schemas/,https://lov.linkeddata.es/dataset/lov/vocabs/ti/versions/2015-01-11.n3,https://lov.linkeddata.es/dataset/lov/vocabs/ti/versions/2015-01-11.n3,owl:imports
sparql,lmm,http://www.ontologydesignpatterns.org/ont/lmm/,https://lov.linkeddata.es/dataset/lov/vocabs/ontopic/versions/2010-02-05.n3,https://lov.linkeddata.es/dataset/lov/vocabs/ontopic/versions/2010-02-05.n3,owl:imports
sparql,lmm,http://www.ontologydesignpatterns.org/ont/lmm/,https://lov.linkeddata.es/dataset/lov/vocabs/lmm2/versions/2010-02-09.n3,https://lov.linkeddata.es/dataset/lov/vocabs/lmm2/versions/2010-02-09.n3,owl:imports
sparql,lmm,http://www.ontologydesignpatterns.org/ont/lmm/,https://lov.linkeddata.es/dataset/lov/vocabs/lmm2/versions/2009-06-05.n3,https://lov.linkeddata.es/dataset/lov/vocabs/lmm2/versions/2009-06-05.n3,owl:imports
sparql,lmm,http://www.ontologydesignpatterns.org/ont/lmm/,https://lov.linkeddata.es/dataset/lov/vocabs/ontopic/versions/2009-06-05.n3,https://lov.linkeddata.es/dataset/lov/vocabs/ontopic/versions/2009-06-05.n3,owl:imports
